year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2015,5470.27919,2,1,2,1,3,1,88,0,3,2,3,2,2,0,1,1,1,0,0,2,2
2015,2905.6509,1,1,1,4,6,4,7,5,2,1,6,1,2,0,2,5,3,0,0,2,3
2015,3933.62272,1,1,2,1,5,2,88,5,4,1,4,1,2,0,1,4,2,0,0,2,5
2015,3933.62272,1,1,2,1,5,2,88,5,4,1,4,1,2,0,1,4,2,0,0,2,5
2015,4065.16536,1,1,2,1,6,2,88,0,4,2,3,1,2,0,1,4,2,0,0,2,1
2015,3723.61621,1,1,1,4,6,1,4,2,4,2,3,2,2,0,1,4,2,0,0,2,5
2015,6430.81756,1,1,2,1,4,1,6,1,4,2,1,1,1,3,1,3,1,1,1,2,1
2015,4810.15014,2,1,1,4,1,1,4,5,4,1,4,1,1,2,1,3,1,0,0,1,3
2015,3076.12164,1,1,2,1,7,2,7,1,1,2,4,1,2,0,1,4,2,0,0,2,5
2015,4406.38261,2,2,2,2,7,1,7,1,4,1,3,2,2,0,1,4,2,0,0,2,5
2015,6110.22761,1,1,1,4,4,1,2,2,4,1,4,2,3,5,1,4,2,0,0,2,3
2015,2952.36593,2,1,2,1,6,5,88,3,4,1,5,2,2,0,1,4,2,0,0,2,3
2015,2886.22256,1,1,2,1,7,1,4,1,4,1,3,2,3,5,1,4,2,0,0,2,1
2015,3544.67992,1,1,2,1,6,4,88,1,4,3,4,1,2,0,1,4,2,0,0,2,5
2015,3544.67992,1,1,2,1,6,4,88,1,4,3,6,1,2,0,1,4,2,0,0,2,3
2015,2736.6739,1,1,2,1,7,3,5,0,3,2,4,2,2,0,1,2,1,1,1,2,3
2015,3207.04754,1,1,2,1,7,2,3,1,1,2,3,2,2,0,1,4,2,0,0,2,3
2015,5263.5159,1,1,1,4,2,1,2,3,4,1,4,2,2,0,1,4,2,1,2,2,4
2015,3172.93632,1,1,2,1,7,4,2,1,1,1,3,1,2,0,1,4,2,0,0,,1
2015,2411.36256,2,1,1,4,8,3,3,2,4,1,4,1,2,0,1,2,1,1,2,2,1
2015,4630.99844,2,1,2,1,6,2,7,1,1,3,4,1,2,0,1,4,2,0,0,2,5
2015,3719.478,2,1,2,1,5,4,88,1,1,2,1,1,2,0,1,1,1,1,1,1,1
2015,3237.95032,1,1,2,1,6,1,7,2,4,1,3,1,2,0,1,4,2,0,0,1,1
2015,2692.16715,2,2,2,2,7,1,7,2,4,1,4,2,1,4,1,3,1,0,0,2,3
2015,3494.53437,1,1,1,4,7,2,88,0,1,2,5,8,2,0,1,4,2,0,0,,3
2015,1316.12768,2,1,2,1,7,2,88,0,1,2,4,1,1,1,1,3,1,0,0,1,5
2015,5764.12126,2,1,2,1,1,1,6,1,2,3,4,2,2,0,1,4,2,0,0,2,5
2015,1468.25154,2,1,2,1,5,1,88,0,2,2,2,1,2,0,1,4,2,1,2,2,1
2015,1579.08486,2,1,2,1,6,4,88,0,2,2,2,1,2,0,1,4,2,0,0,1,1
2015,7358.99159,1,2,2,2,3,1,3,2,1,1,4,1,2,0,1,4,2,0,0,2,2
2015,3772.50511,2,1,2,1,3,1,88,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2015,2730.6208,2,1,2,1,5,1,88,1,2,3,1,2,2,0,1,4,2,1,1,2,1
2015,2918.46015,2,1,2,1,6,4,88,1,2,3,1,1,2,0,1,4,2,1,1,1,1
2015,2775.7594,2,1,2,1,7,4,2,0,3,2,3,1,2,0,1,4,2,1,2,2,2
2015,2951.64888,2,2,2,2,6,1,2,1,4,1,3,1,2,0,1,1,1,0,0,2,3
2015,4147.27323,2,1,2,1,3,1,2,1,2,2,1,1,2,0,1,2,1,0,0,2,2
2015,4147.27323,2,1,2,1,3,1,2,1,2,2,1,1,2,0,1,4,2,0,0,1,2
2015,3744.96087,2,1,2,1,4,1,2,2,3,1,3,1,2,0,1,4,2,1,1,2,2
2015,3744.96087,2,1,2,1,4,1,2,2,3,1,4,1,1,1,1,3,1,0,0,2,3
2015,2989.2792,2,3,2,3,5,1,6,1,4,2,1,2,2,0,1,1,1,1,1,2,1
2015,2989.2792,2,3,2,3,5,1,6,1,4,2,1,2,2,0,1,4,2,0,0,2,1
2015,709.51363,2,2,2,2,5,1,3,4,2,1,3,2,2,0,1,4,2,0,0,2,1
2015,709.51363,2,2,2,2,5,1,3,4,2,1,3,2,2,0,1,4,2,0,0,2,1
2015,709.51363,2,2,2,2,5,1,3,4,2,1,6,2,2,0,1,4,2,0,0,2,1
2015,709.51363,2,2,2,2,5,1,3,4,2,1,6,2,2,0,1,4,2,0,0,2,1
2015,709.51363,2,2,2,2,5,1,3,4,2,1,6,2,2,0,1,4,2,0,0,2,1
2015,1896.27116,2,1,2,1,3,4,88,1,2,2,1,1,2,0,1,4,2,1,1,2,1
2015,1896.27116,2,1,2,1,3,4,88,1,2,2,1,2,2,0,1,4,2,0,0,2,1
2015,1932.49473,2,1,2,1,6,1,1,4,4,1,1,1,2,0,1,1,1,1,1,2,1
2015,556.41653,1,1,2,1,5,2,7,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2015,2003.06301,1,3,1,4,7,5,4,4,4,1,4,2,3,5,1,4,2,0,0,2,3
2015,4077.45766,1,1,2,1,6,5,7,1,2,2,5,2,2,0,1,4,2,0,0,2,3
2015,934.28554,1,1,2,1,1,1,5,1,4,2,3,2,2,0,1,4,2,0,0,2,3
2015,934.28554,1,1,2,1,1,1,5,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2015,1715.87513,1,2,2,2,5,1,5,4,4,1,3,2,1,3,1,3,1,0,0,1,4
2015,21588.48392,1,1,2,1,4,1,2,0,3,2,2,1,2,0,1,2,1,1,1,2,1
2015,16835.6628,2,1,2,1,6,2,7,1,3,1,1,1,2,0,1,2,1,1,2,2,1
2015,5395.24053,1,1,2,1,1,1,7,0,4,3,3,2,2,0,1,4,2,1,2,2,4
2015,3180.24809,2,1,2,1,7,1,2,1,4,3,4,2,3,5,1,1,1,0,0,2,3
2015,2784.16558,2,1,2,1,7,4,88,0,4,3,3,2,2,0,1,4,2,0,0,2,4
2015,3573.05811,2,1,2,1,6,2,7,0,4,2,3,2,2,0,1,4,2,1,2,2,5
2015,3815.35085,2,1,1,4,6,2,7,1,4,2,4,1,2,0,1,2,1,1,2,2,3
2015,2867.42583,2,1,2,1,6,4,6,1,2,2,4,1,2,0,1,2,1,0,0,1,3
2015,3833.06527,1,3,2,3,1,1,88,0,3,2,3,2,2,0,1,4,2,1,2,2,4
2015,2421.00382,1,1,2,1,8,4,3,4,4,1,3,1,2,0,1,4,2,0,0,2,1
2015,3158.81558,2,1,2,1,7,4,4,2,2,1,3,1,2,0,1,4,2,1,1,2,4
2015,3138.99837,2,1,2,1,6,4,7,0,4,2,2,1,2,0,1,2,1,0,0,2,1
2015,6820.76545,1,1,1,4,3,1,5,4,4,1,4,1,2,0,1,4,2,1,2,2,3
2015,636.65053,1,3,2,3,6,1,6,1,3,2,4,1,2,0,1,4,2,0,0,2,4
2015,109.56555,1,1,1,4,6,1,2,5,1,1,3,2,1,2,1,3,1,0,0,2,1
2015,109.56555,1,1,1,4,6,1,2,5,1,1,5,2,1,3,1,3,1,0,0,2,3
2015,2141.05971,2,2,2,2,5,1,88,4,3,1,5,1,1,1,1,3,1,0,0,2,1
2015,700.30633,2,1,1,4,6,4,1,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2015,843.55189,2,2,2,2,6,3,3,0,3,2,3,2,3,5,1,4,2,1,1,2,1
2015,115.67383,2,1,1,4,5,2,3,5,1,1,4,1,2,0,2,5,3,0,0,2,3
2015,144.96232,2,2,2,2,5,5,1,5,1,1,3,1,2,0,1,4,2,1,2,2,5
2015,1616.91809,2,2,2,2,7,1,3,5,1,1,4,2,2,0,1,4,2,0,0,2,1
2015,2249.92768,2,2,2,2,6,2,4,1,1,1,3,2,2,0,1,4,2,0,0,2,5
2015,1020.74133,1,1,1,4,6,2,4,3,4,1,4,1,1,1,1,3,1,0,0,1,5
2015,1043.44168,2,3,1,4,6,2,6,4,4,1,4,2,2,0,1,4,2,0,0,2,5
2015,1043.44168,2,3,1,4,6,2,6,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2015,6346.3541,1,1,2,1,6,2,7,1,4,2,4,1,2,0,1,4,2,0,0,1,3
2015,977.03166,1,1,2,1,5,1,7,3,4,1,3,2,2,0,1,4,2,0,0,1,4
2015,2227.50496,1,1,2,1,6,2,7,1,1,2,4,2,1,1,1,2,1,0,0,2,3
2015,559.13622,1,1,2,1,8,2,7,4,4,1,2,2,2,0,1,4,2,0,0,2,1
2015,559.13622,1,1,2,1,8,2,7,4,4,1,2,2,2,0,1,4,2,1,1,2,1
2015,728.23243,1,1,2,1,8,4,3,1,4,1,3,1,1,3,1,3,1,0,0,2,1
2015,5823.7547,2,1,2,1,7,1,88,1,4,1,6,1,2,0,1,4,2,0,0,,5
2015,2630.15553,1,1,2,1,1,1,7,1,4,2,4,1,3,5,1,4,2,0,0,2,4
2015,2630.15553,1,1,2,1,1,1,7,1,4,2,5,2,2,0,1,4,2,0,0,2,4
2015,2119.87114,2,1,2,1,5,1,1,1,3,2,5,1,2,0,1,1,1,0,0,2,1
2015,1026.98287,2,1,2,1,3,1,5,1,4,1,2,1,2,0,1,3,1,1,1,1,2
2015,782.10247,1,1,2,1,7,2,88,1,4,2,6,2,2,0,1,4,2,0,0,2,5
2015,2016.19735,1,1,2,1,6,1,88,1,1,2,2,1,2,0,1,2,1,0,0,2,1
2015,3636.04092,1,1,2,1,6,2,5,0,2,2,4,1,1,1,1,3,1,0,0,2,3
2015,5427.82958,1,2,2,2,5,1,4,3,2,1,4,1,3,5,1,4,2,0,0,2,3
2015,5427.82958,1,2,2,2,5,1,4,3,2,1,4,1,3,5,1,4,2,0,0,2,3
2015,5078.73561,1,1,2,1,1,1,5,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2015,5078.73561,1,1,2,1,1,1,5,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2015,22283.7426,2,3,2,3,6,1,2,1,2,3,1,2,1,3,1,3,1,1,2,1,1
2015,16649.17452,1,1,2,1,5,1,6,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,3046.30393,1,1,2,1,7,4,88,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2015,4576.00933,1,1,2,1,4,1,1,1,3,2,4,1,1,1,1,3,1,0,0,2,3
2015,2538.18547,2,1,2,1,7,2,6,1,2,2,2,2,2,0,1,4,2,0,0,2,5
2015,3805.72389,2,2,2,2,4,1,3,1,2,3,3,1,2,0,1,3,1,1,2,2,1
2015,5712.13096,2,1,2,1,4,1,3,0,1,2,2,1,2,0,1,2,1,1,1,2,1
2015,2731.01464,1,1,2,1,6,4,1,0,3,3,3,1,3,5,1,2,1,0,0,1,1
2015,3107.93563,2,1,1,4,7,2,7,1,3,2,6,1,2,0,1,4,2,0,0,2,3
2015,3107.93563,2,1,1,4,7,2,7,1,3,2,3,1,2,0,1,4,2,0,0,2,3
2015,640.33201,2,1,1,4,2,1,88,1,2,2,3,1,3,5,1,4,2,1,2,2,3
2015,393.6578,2,1,2,1,6,2,4,4,2,1,6,1,2,0,1,4,2,0,0,2,1
2015,507.89249,2,1,2,1,4,1,2,3,2,1,5,2,3,5,2,5,3,0,0,2,3
2015,507.89249,2,1,2,1,4,1,2,3,2,1,5,2,3,5,2,5,3,0,0,2,3
2015,1585.61962,2,1,2,1,1,1,2,1,2,1,4,1,2,0,1,3,1,1,2,2,2
2015,438.24226,2,1,2,1,6,4,88,1,2,2,1,1,2,0,1,1,1,1,2,1,1
2015,62.06049,1,3,2,3,6,1,1,3,2,1,3,2,3,5,1,4,2,0,0,1,3
2015,355.37586,2,1,2,1,7,2,7,1,2,2,2,2,2,0,1,4,2,0,0,2,2
2015,60.96313,1,1,2,1,7,1,1,3,2,1,4,2,1,1,1,2,1,0,0,2,3
2015,60.96313,1,1,2,1,7,1,1,3,2,1,4,1,1,1,1,3,1,1,2,2,3
2015,78.78592,1,3,2,3,3,1,1,3,2,1,4,2,2,0,1,2,1,1,2,2,3
2015,59.82106,2,3,2,3,6,1,1,3,2,1,5,2,1,1,1,2,1,0,0,2,3
2015,59.82106,2,3,2,3,6,1,1,3,2,1,3,1,2,0,1,4,2,0,0,2,1
2015,433.90832,1,1,2,1,5,1,6,3,2,1,4,1,1,3,1,3,1,0,0,2,5
2015,340.42066,2,1,1,4,6,2,3,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2015,340.42066,2,1,1,4,6,2,3,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2015,340.42066,2,1,1,4,6,2,3,1,2,2,3,2,2,0,1,4,2,1,2,2,4
2015,646.72802,2,1,2,1,3,1,1,4,4,1,4,1,1,3,1,3,1,0,0,2,3
2015,1100.08474,2,2,2,2,7,2,6,0,1,2,3,1,2,0,1,4,2,0,0,2,1
2015,138.49921,1,2,2,2,7,1,88,2,2,1,6,2,3,5,2,5,3,0,0,2,3
2015,2038.44432,1,1,2,1,6,2,7,3,4,1,5,1,1,1,1,3,1,0,0,2,3
2015,3491.41507,1,2,2,2,7,3,5,1,3,2,2,1,2,0,1,3,1,1,2,1,1
2015,3020.7344,2,1,2,1,3,1,7,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2015,3020.7344,2,1,2,1,3,1,7,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2015,98.30611,1,1,2,1,7,1,1,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2015,98.30611,1,1,2,1,7,1,1,2,2,1,3,2,2,0,1,4,2,0,0,2,1
2015,98.30611,1,1,2,1,7,1,1,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2015,848.53194,1,1,2,1,7,4,2,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2015,1987.80952,2,1,2,1,7,2,7,2,4,1,3,2,2,0,1,2,1,0,0,1,4
2015,1087.89127,2,1,1,4,6,2,88,4,2,1,3,1,1,3,1,3,1,1,2,2,2
2015,1087.89127,2,1,1,4,6,2,88,4,2,1,3,1,2,0,1,4,2,0,0,2,5
2015,1087.89127,2,1,1,4,6,2,88,4,2,1,3,1,2,0,1,4,2,0,0,2,5
2015,1087.89127,2,1,1,4,6,2,88,4,2,1,3,1,2,0,1,4,2,0,0,2,5
2015,1906.0191,1,1,2,1,5,1,7,3,3,1,6,2,2,0,1,4,2,0,0,2,3
2015,3107.93563,2,1,1,4,7,2,7,1,3,2,3,1,2,0,1,4,2,0,0,2,3
2015,3107.93563,2,1,1,4,7,2,7,1,3,2,3,1,2,0,1,4,2,0,0,2,3
2015,3127.07171,1,1,2,1,5,2,7,3,2,1,3,2,2,0,1,4,2,0,0,2,5
2015,2922.57622,2,1,2,1,8,2,4,0,1,2,3,2,1,2,1,3,1,0,0,1,1
2015,3094.75169,2,1,2,1,6,1,7,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2015,3738.25467,2,1,2,1,7,4,6,2,2,1,4,1,1,3,1,3,1,0,0,2,3
2015,3738.25467,2,1,2,1,7,4,6,2,2,1,3,2,2,0,1,1,1,0,0,2,5
2015,4415.7825,2,1,2,1,4,1,2,1,2,1,4,2,2,0,1,4,2,0,0,2,4
2015,4670.25209,1,2,2,2,6,2,4,1,3,2,3,1,2,0,1,3,1,1,2,2,2
2015,214.94088,2,1,2,1,6,1,3,3,2,1,1,2,2,0,1,4,2,1,1,2,1
2015,60.28143,1,3,2,3,6,1,1,3,2,1,4,1,1,1,1,2,1,0,0,1,1
2015,60.28143,1,3,2,3,6,1,1,3,2,1,4,2,1,1,1,2,1,0,0,1,3
2015,60.28143,1,3,2,3,6,1,1,3,2,1,4,2,1,1,1,3,1,0,0,1,3
2015,293.08275,2,1,2,1,3,1,1,3,2,1,6,2,1,3,1,3,1,0,0,2,2
2015,293.08275,2,1,2,1,3,1,1,3,2,1,3,2,1,3,1,3,1,0,0,2,1
2015,685.93797,1,2,2,2,3,1,88,4,2,1,6,1,1,1,1,2,1,0,0,2,2
2015,1438.39798,2,1,2,1,8,88,88,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2015,516.62284,1,1,2,1,2,1,6,1,2,2,4,2,2,0,1,3,1,1,2,2,4
2015,5166.2284,1,1,2,1,2,1,6,1,2,2,4,2,2,0,1,4,2,1,1,2,5
2015,516.62284,1,1,2,1,2,1,6,1,2,2,3,2,2,0,1,4,2,1,1,2,4
2015,808.65966,1,2,2,2,3,1,3,4,2,1,4,2,1,1,1,2,1,0,0,2,3
2015,319.73695,1,1,2,1,8,3,88,1,2,2,4,1,2,0,1,4,2,1,2,2,3
2015,398.47757,2,1,2,1,6,3,7,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2015,226.18297,2,1,2,1,4,1,2,2,2,1,4,2,2,0,1,4,2,0,0,2,3
2015,180.49255,1,1,1,4,3,1,1,2,2,1,2,2,1,2,1,3,1,1,1,2,2
2015,613.54565,2,1,1,4,5,1,1,4,2,1,4,1,3,5,1,4,2,0,0,2,1
2015,130.78852,2,1,2,1,3,1,1,1,2,1,3,2,2,0,1,1,1,0,0,2,1
2015,2448.65178,2,1,2,1,8,3,88,0,1,2,4,1,1,1,1,3,1,0,0,2,3
2015,4350.3647,2,1,2,1,5,2,6,1,3,2,4,2,3,5,1,4,2,0,0,2,3
2015,1050.44059,2,1,2,1,5,1,4,1,3,2,3,2,2,0,1,4,2,0,0,2,5
2015,2646.99891,2,2,2,2,5,1,1,2,3,1,3,1,2,0,1,4,2,0,0,2,1
2015,2646.99891,2,2,2,2,5,1,1,2,3,1,3,1,2,0,1,4,2,0,0,2,2
2015,6615.55416,1,1,2,1,3,1,5,1,3,2,4,2,2,0,1,4,2,0,0,2,4
2015,6615.55416,1,1,2,1,3,1,5,1,3,2,6,2,2,0,1,4,2,0,0,2,4
2015,1397.59277,1,1,2,1,6,4,5,5,1,1,4,1,1,1,1,2,1,0,0,2,3
2015,1397.59277,1,1,2,1,6,4,5,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2015,2075.99335,2,1,2,1,1,1,6,0,1,2,4,2,1,3,1,3,1,1,1,2,3
2015,3653.70091,2,2,2,2,6,5,4,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2015,3653.70091,2,2,2,2,6,5,4,5,1,1,4,2,2,0,1,2,1,1,2,2,3
2015,1630.83785,1,1,1,4,4,1,1,0,1,2,3,2,2,0,1,1,1,0,0,2,2
2015,449.84088,1,1,1,4,7,2,88,0,3,2,3,1,2,0,1,4,2,1,2,2,5
2015,1930.66789,2,1,2,1,7,2,88,0,3,2,6,1,1,1,1,3,1,0,0,2,1
2015,3468.1736,2,1,2,1,3,1,1,0,2,2,2,2,2,0,1,4,2,1,1,2,1
2015,4505.55151,1,1,2,1,4,1,2,1,2,1,4,2,2,0,1,4,2,0,0,2,2
2015,3357.93004,2,1,1,4,3,1,3,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2015,5155.52298,1,2,2,2,1,1,88,2,2,1,4,1,2,0,1,2,1,0,0,2,3
2015,2768.19162,2,1,2,1,5,1,2,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2015,3485.95118,2,1,2,1,4,2,3,1,2,3,4,2,2,0,1,4,2,0,0,2,3
2015,3042.65073,2,1,2,1,6,4,88,0,2,3,1,1,2,0,1,4,2,0,0,2,1
2015,31915.78641,1,1,2,1,7,2,7,0,1,2,3,2,2,0,1,4,2,1,2,2,5
2015,480.7482,1,1,2,1,7,4,6,4,2,1,3,2,1,3,1,1,1,0,0,2,4
2015,2907.82417,2,1,2,1,7,3,3,2,2,1,4,1,2,0,1,4,2,0,0,2,1
2015,2654.59181,2,1,2,1,8,2,6,3,3,1,4,1,1,1,1,3,1,0,0,2,1
2015,3771.39252,1,1,2,1,6,4,3,1,3,2,4,2,1,2,1,3,1,0,0,2,3
2015,3022.43436,2,1,2,1,7,3,1,1,2,2,3,1,2,0,1,1,1,0,0,1,1
2015,6658.73154,2,1,2,1,4,1,88,2,2,2,1,2,2,0,1,2,1,1,1,2,2
2015,6658.73154,2,1,2,1,4,1,88,2,2,2,1,2,2,0,1,4,2,0,0,2,2
2015,6658.73154,2,1,2,1,4,1,88,2,2,2,1,2,2,0,1,4,2,1,1,2,2
2015,6658.73154,2,1,2,1,4,1,88,2,2,2,1,2,2,0,1,2,1,1,1,2,3
2015,6824.05717,2,2,2,2,3,1,88,1,1,2,3,2,1,2,1,3,1,0,0,2,1
2015,6824.05717,2,2,2,2,3,1,88,1,1,2,4,2,2,0,1,1,1,1,2,2,5
2015,4943.40448,1,1,2,1,4,1,5,1,2,3,6,1,1,1,1,3,1,0,0,2,3
2015,2539.07704,2,1,1,4,8,3,88,0,2,2,2,1,2,0,1,4,2,1,1,2,1
2015,3531.2274,2,1,2,1,6,5,5,2,4,1,3,1,2,0,1,4,2,1,1,2,5
2015,1465.83018,1,1,2,1,7,4,3,1,2,3,3,1,1,1,1,3,1,1,2,2,2
2015,480.7482,1,1,2,1,7,4,6,4,2,1,4,2,2,0,1,4,2,0,0,2,4
2015,480.7482,1,1,2,1,7,4,6,4,2,1,4,2,2,0,1,4,2,0,0,2,4
2015,784.73112,2,1,2,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2
2015,111.4083,2,1,2,1,4,1,1,1,2,1,6,2,3,5,1,4,2,0,0,2,3
2015,111.4083,2,1,2,1,4,1,1,1,2,1,6,2,3,5,1,4,2,0,0,2,3
2015,1676.11685,1,1,1,4,6,2,5,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2015,1005.76383,1,1,2,1,6,2,7,0,2,2,4,2,3,5,1,4,2,0,0,2,5
2015,4510.36992,2,1,2,1,8,4,5,2,4,2,2,2,2,0,1,4,2,0,0,2,1
2015,3736.90476,2,1,2,1,5,1,6,2,4,2,3,2,2,0,1,4,2,0,0,2,5
2015,1092.18886,2,1,2,1,4,1,7,2,4,2,4,1,1,1,1,3,1,0,0,2,3
2015,2066.83583,1,1,2,1,1,1,7,3,2,1,3,2,2,0,1,4,2,1,2,2,4
2015,1489.58651,2,1,2,1,7,4,3,1,2,2,2,2,2,0,1,4,2,0,0,2,2
2015,1489.58651,2,1,2,1,7,4,3,1,2,2,2,1,1,3,1,3,1,1,1,2,1
2015,728.3286,1,1,1,4,3,1,7,4,4,1,4,1,1,1,1,2,1,0,0,1,1
2015,870.43131,1,1,2,1,5,1,6,1,4,2,4,2,2,0,1,3,1,1,2,2,3
2015,870.43131,1,1,2,1,5,1,6,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2015,848.72489,2,1,2,1,7,4,7,0,1,2,1,1,2,0,1,4,2,0,0,2,1
2015,1976.32473,2,1,2,1,8,3,88,0,1,2,3,1,2,0,1,4,2,0,0,2,2
2015,2195.5344,2,1,1,4,5,2,5,1,3,2,1,1,2,0,1,4,2,1,1,2,1
2015,2195.5344,2,1,1,4,5,2,5,1,3,2,1,1,2,0,1,4,2,1,1,2,1
2015,2160.09236,2,1,1,4,6,2,88,2,3,2,3,1,2,0,1,4,2,0,0,2,3
2015,3561.98029,2,1,1,4,2,1,88,2,3,2,3,1,2,0,1,4,2,1,2,2,3
2015,2476.68112,2,1,1,4,1,1,88,2,3,2,3,1,2,0,1,4,2,1,1,2,3
2015,2160.54708,2,1,1,4,6,3,2,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2015,2160.54708,2,1,1,4,6,3,2,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2015,2160.54708,2,1,1,4,6,3,2,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2015,2160.54708,2,1,1,4,6,3,2,1,3,1,3,1,2,0,1,4,2,1,1,2,1
2015,1435.05072,2,2,2,2,6,88,88,5,1,1,3,1,3,5,1,4,2,0,0,2,1
2015,1374.03175,2,1,2,1,5,2,6,5,1,1,5,2,2,0,1,4,2,0,0,2,5
2015,2436.85744,2,1,2,1,2,1,7,2,3,2,2,2,2,0,1,4,2,0,0,2,1
2015,1506.95784,2,2,2,2,4,1,3,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2015,1000.62533,2,3,2,3,4,1,7,1,3,1,4,1,1,1,1,2,1,0,0,2,3
2015,1087.61917,2,3,2,3,8,2,88,0,3,2,5,1,2,0,1,4,2,1,1,2,4
2015,934.37582,2,1,2,1,5,5,7,0,3,2,1,1,2,0,1,4,2,0,0,2,5
2015,3012.81817,1,1,2,1,7,2,3,2,4,1,4,2,3,5,1,4,2,0,0,2,3
2015,3434.09632,2,1,2,1,7,4,5,1,1,3,1,1,2,0,1,4,2,0,0,1,1
2015,3813.85788,2,3,2,3,1,1,2,3,2,1,3,2,2,0,1,4,2,0,0,2,4
2015,5024.03847,2,1,2,1,2,1,1,2,4,1,4,3,1,2,1,3,1,0,0,2,3
2015,5024.03847,2,1,2,1,2,1,1,2,4,1,3,3,2,0,1,4,2,0,0,2,4
2015,5298.43492,2,2,2,2,5,1,1,3,1,1,1,1,2,0,1,2,1,0,0,2,1
2015,4641.53969,2,1,2,1,2,1,6,1,3,2,4,2,2,0,1,4,2,0,0,2,4
2015,4423.6132,1,2,1,4,7,2,7,1,1,2,2,2,3,5,1,4,2,0,0,2,1
2015,6045.21785,1,2,2,2,1,1,7,1,1,2,6,2,2,0,1,4,2,1,1,2,4
2015,4951.37979,1,1,2,1,5,1,6,1,2,2,4,1,1,1,1,2,1,0,0,2,5
2015,2932.90367,1,1,1,4,7,2,7,1,4,2,4,1,1,2,1,3,1,1,1,2,3
2015,2304.97329,1,1,2,1,5,4,88,0,4,3,1,1,2,0,1,4,2,1,1,2,2
2015,778.18617,2,1,2,1,5,1,88,2,1,1,4,2,2,0,1,4,2,0,0,2,3
2015,1311.97288,1,1,2,1,6,4,88,1,1,2,4,2,1,2,1,2,1,0,0,2,3
2015,699.19725,2,1,2,1,8,2,3,1,1,1,4,2,2,0,2,5,3,0,0,2,3
2015,845.30448,1,1,2,1,8,4,3,1,2,2,4,1,1,1,1,2,1,1,1,2,3
2015,2762.66391,2,1,2,1,5,2,7,2,4,1,5,2,2,0,1,4,2,0,0,2,3
2015,1201.3366,2,2,2,2,6,1,88,4,2,1,1,1,1,1,1,3,1,1,1,2,1
2015,1293.84243,1,1,2,1,4,1,88,0,2,2,3,2,2,0,1,4,2,0,0,1,5
2015,1406.4116,2,1,2,1,7,3,7,1,3,2,2,2,2,0,1,4,2,1,1,2,1
2015,3593.69697,1,1,2,1,7,5,6,5,1,1,4,2,3,5,1,4,2,0,0,2,5
2015,5792.55638,1,1,2,1,1,1,7,1,1,2,4,1,2,0,1,4,2,1,2,2,3
2015,3529.43994,1,1,2,1,8,2,88,0,4,3,3,2,2,0,1,4,2,0,0,2,1
2015,4719.64802,2,3,2,3,1,1,2,0,2,3,3,2,2,0,1,4,2,0,0,2,4
2015,4719.64802,2,3,2,3,1,1,2,0,2,3,3,2,2,0,1,4,2,0,0,2,4
2015,2572.4766,2,1,2,1,7,5,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2015,5253.84041,2,1,2,1,1,1,3,1,2,3,3,2,2,0,1,4,2,0,0,2,4
2015,3423.78046,2,1,1,4,6,2,88,3,2,1,4,1,1,3,1,3,1,0,0,2,3
2015,3423.78046,2,1,1,4,6,2,88,3,2,1,5,1,1,3,1,3,1,0,0,2,3
2015,2983.03212,2,1,2,1,7,4,3,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2015,2983.03212,2,1,2,1,7,4,3,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2015,2983.03212,2,1,2,1,7,4,3,1,2,2,3,1,2,0,1,4,2,0,0,2,1
